N,state,n,kind,theta,theta_deg,parity_mean,parity_std,n_runs,parity_sem,source_file
5,W,5,scaling,0.5235987755982988,30.0,0.00341796875,0.0048337377620174,2,0.0034179687499999,3. wesh_scaling_20250901_123835.csv
6,GHZ,5,scaling,0.5235987755982988,30.0,0.42041015625,0.028311892606102,2,0.02001953125,3. wesh_scaling_20250901_123835.csv
6,PRODUCT,5,scaling,0.5235987755982988,30.0,0.25341796875,0.0310740284701119,2,0.02197265625,3. wesh_scaling_20250901_123835.csv
6,W,5,scaling,0.5235987755982988,30.0,0.025390625,0.0303834945041094,2,0.0214843749999999,3. wesh_scaling_20250901_123835.csv
3,GHZ,5,scaling,0.5235987755982988,30.0,0.78369140625,0.0062148056940223,2,0.00439453125,1. wesh7plus_scaling_20250901_113055.csv
3,PRODUCT,5,scaling,0.5235987755982988,30.0,0.42236328125,0.0034526698300124,2,0.00244140625,1. wesh7plus_scaling_20250901_113055.csv
3,W,5,scaling,0.5235987755982988,30.0,0.0205078125,0.0165728151840597,2,0.0117187499999999,1. wesh7plus_scaling_20250901_113055.csv
4,GHZ,5,scaling,0.5235987755982988,30.0,0.734375,0.0303834945041094,2,0.0214843749999999,1. wesh7plus_scaling_20250901_113055.csv
4,PRODUCT,5,scaling,0.5235987755982988,30.0,0.34814453125,0.0020716018980074,2,0.0014648437499999,1. wesh7plus_scaling_20250901_113055.csv
4,W,5,scaling,0.5235987755982988,30.0,0.01904296875,0.0048337377620174,2,0.0034179687499999,1. wesh7plus_scaling_20250901_113055.csv
5,GHZ,5,scaling,0.5235987755982988,30.0,0.5263671875,0.0303834945041094,2,0.0214843749999999,1. wesh7plus_scaling_20250901_113055.csv
5,PRODUCT,5,scaling,0.5235987755982988,30.0,0.255859375,0.0027621358640099,2,0.001953125,1. wesh7plus_scaling_20250901_113055.csv
5,W,5,scaling,0.5235987755982988,30.0,0.048828125,0.0262402907080945,2,0.0185546875,1. wesh7plus_scaling_20250901_113055.csv
6,GHZ,5,scaling,0.5235987755982988,30.0,0.44140625,0.1477742687245324,2,0.1044921874999999,1. wesh7plus_scaling_20250901_113055.csv
6,PRODUCT,5,scaling,0.5235987755982988,30.0,0.22021484375,0.0034526698300124,2,0.00244140625,1. wesh7plus_scaling_20250901_113055.csv
6,W,5,scaling,0.5235987755982988,30.0,0.0322265625,0.0345266983001243,2,0.0244140625,1. wesh7plus_scaling_20250901_113055.csv
3,GHZ,3,angular,0.3665191429188092,21.0,0.60888671875,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.4712388980384689,27.0,0.7177734375,0.0110485434560398,2,0.0078125,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.5235987755982988,30.0,0.78076171875,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.5759586531581288,33.0,0.8310546875,0.0069053396600248,2,0.0048828125,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.6283185307179586,36.0,0.873046875,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.6806784082777885,39.0,0.87890625,0.0193349510480696,2,0.0136718749999999,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.7330382858376184,42.0,0.9033203125,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
3,GHZ,3,angular,0.7853981633974483,45.0,0.8974609375,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.3665191429188092,21.0,0.58349609375,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.4712388980384689,27.0,0.71630859375,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.5235987755982988,30.0,0.77197265625,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.5759586531581288,33.0,0.85302734375,0.0062148056940223,2,0.00439453125,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.6283185307179586,36.0,0.8623046875,0.0110485434560398,2,0.0078125,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.6806784082777885,39.0,0.8935546875,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.7330382858376184,42.0,0.91650390625,0.0034526698300124,2,0.00244140625,3. wesh_angular_20250901_123835.csv
3,GHZ,5,angular,0.7853981633974483,45.0,0.91943359375,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.3665191429188092,21.0,0.59716796875,0.0200254850140721,2,0.0141601562499999,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.4712388980384689,27.0,0.7275390625,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.5235987755982988,30.0,0.78466796875,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.5759586531581288,33.0,0.83740234375,0.0103580094900373,2,0.00732421875,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.6283185307179586,36.0,0.85107421875,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.6806784082777885,39.0,0.88818359375,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.7330382858376184,42.0,0.90625,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
3,GHZ,7,angular,0.7853981633974483,45.0,0.8896484375,0.0013810679320049,2,0.0009765625,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.3665191429188092,21.0,0.19921875,0.0165728151840597,2,0.0117187499999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.4712388980384689,27.0,0.353515625,0.0069053396600248,2,0.0048828125,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.5235987755982988,30.0,0.43359375,0.0345266983001243,2,0.0244140625,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.5759586531581288,33.0,0.48828125,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.6283185307179586,36.0,0.5751953125,0.0248592227760895,2,0.017578125,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.6806784082777885,39.0,0.62939453125,0.025549756742092,2,0.01806640625,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.7330382858376184,42.0,0.662109375,0.0248592227760895,2,0.017578125,3. wesh_angular_20250901_123835.csv
3,PRODUCT,3,angular,0.7853981633974483,45.0,0.65771484375,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.3665191429188092,21.0,0.1884765625,0.0400509700281442,2,0.0283203124999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.4712388980384689,27.0,0.33056640625,0.0075958736260273,2,0.0053710937499999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.5235987755982988,30.0,0.44580078125,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.5759586531581288,33.0,0.4833984375,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.6283185307179586,36.0,0.58203125,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.6806784082777885,39.0,0.59423828125,0.0103580094900373,2,0.00732421875,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.7330382858376184,42.0,0.62548828125,0.0214065529460771,2,0.0151367187499999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,5,angular,0.7853981633974483,45.0,0.66455078125,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.3665191429188092,21.0,0.20556640625,0.024168688810087,2,0.01708984375,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.4712388980384689,27.0,0.32666015625,0.0117390774220422,2,0.0083007812499999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.5235987755982988,30.0,0.4384765625,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.5759586531581288,33.0,0.494140625,0.0262402907080945,2,0.0185546875,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.6283185307179586,36.0,0.572265625,0.0013810679320049,2,0.0009765625,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.6806784082777885,39.0,0.61279296875,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.7330382858376184,42.0,0.65625,0.0400509700281442,2,0.0283203124999999,3. wesh_angular_20250901_123835.csv
3,PRODUCT,7,angular,0.7853981633974483,45.0,0.64599609375,0.0186444170820671,2,0.01318359375,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.3665191429188092,21.0,0.0390625,0.0428131058921542,2,0.0302734374999999,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.4712388980384689,27.0,0.01416015625,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.5235987755982988,30.0,0.03759765625,0.024168688810087,2,0.01708984375,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.5759586531581288,33.0,0.0322265625,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.6283185307179586,36.0,0.03515625,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.6806784082777885,39.0,0.046875,0.0317645624361144,2,0.0224609375,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.7330382858376184,42.0,0.02001953125,0.0062148056940223,2,0.00439453125,3. wesh_angular_20250901_123835.csv
3,W,3,angular,0.7853981633974483,45.0,0.02978515625,0.0407415039941467,2,0.02880859375,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.3665191429188092,21.0,0.02587890625,0.0117390774220422,2,0.0083007812499999,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.4712388980384689,27.0,0.03076171875,0.0062148056940223,2,0.00439453125,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.5235987755982988,30.0,0.01611328125,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.5759586531581288,33.0,0.017578125,0.0179538831160646,2,0.0126953124999999,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.6283185307179586,36.0,0.0087890625,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.6806784082777885,39.0,0.01220703125,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.7330382858376184,42.0,0.025390625,0.0276213586400995,2,0.01953125,3. wesh_angular_20250901_123835.csv
3,W,5,angular,0.7853981633974483,45.0,0.00830078125,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.3665191429188092,21.0,0.03564453125,0.0158822812180572,2,0.01123046875,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.4712388980384689,27.0,0.0263671875,0.0290024265721044,2,0.0205078124999999,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.5235987755982988,30.0,0.029296875,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.5759586531581288,33.0,0.03271484375,0.0214065529460771,2,0.0151367187499999,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.6283185307179586,36.0,0.001953125,0.0013810679320049,2,0.0009765625,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.6806784082777885,39.0,0.029296875,0.0262402907080945,2,0.0185546875,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.7330382858376184,42.0,0.017578125,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
3,W,7,angular,0.7853981633974483,45.0,0.02783203125,0.0034526698300124,2,0.00244140625,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.3665191429188092,21.0,0.55615234375,0.0075958736260273,2,0.0053710937499999,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.4712388980384689,27.0,0.69287109375,0.0407415039941467,2,0.02880859375,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.5235987755982988,30.0,0.7236328125,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.5759586531581288,33.0,0.78466796875,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.6283185307179586,36.0,0.8154296875,0.0110485434560398,2,0.0078125,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.6806784082777885,39.0,0.8310546875,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.7330382858376184,42.0,0.84619140625,0.0006905339660024,2,0.00048828125,3. wesh_angular_20250901_123835.csv
4,GHZ,3,angular,0.7853981633974483,45.0,0.85791015625,0.0062148056940223,2,0.00439453125,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.3665191429188092,21.0,0.56298828125,0.0393604360621418,2,0.0278320312499999,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.4712388980384689,27.0,0.6796875,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.5235987755982988,30.0,0.736328125,0.0179538831160646,2,0.0126953124999999,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.5759586531581288,33.0,0.7880859375,0.0290024265721044,2,0.0205078124999999,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.6283185307179586,36.0,0.8134765625,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.6806784082777885,39.0,0.82275390625,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.7330382858376184,42.0,0.85498046875,0.0006905339660024,2,0.00048828125,3. wesh_angular_20250901_123835.csv
4,GHZ,5,angular,0.7853981633974483,45.0,0.8369140625,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.3665191429188092,21.0,0.56787109375,0.0448847077901617,2,0.03173828125,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.4712388980384689,27.0,0.671875,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.5235987755982988,30.0,0.720703125,0.0069053396600248,2,0.0048828125,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.5759586531581288,33.0,0.78271484375,0.026930824674097,2,0.0190429687499999,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.6283185307179586,36.0,0.77783203125,0.0200254850140721,2,0.0141601562499999,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.6806784082777885,39.0,0.826171875,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.7330382858376184,42.0,0.81689453125,0.0103580094900373,2,0.00732421875,3. wesh_angular_20250901_123835.csv
4,GHZ,7,angular,0.7853981633974483,45.0,0.83349609375,0.0034526698300124,2,0.00244140625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.3665191429188092,21.0,0.11669921875,0.0020716018980074,2,0.0014648437499999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.4712388980384689,27.0,0.27197265625,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.5235987755982988,30.0,0.353515625,0.0303834945041094,2,0.0214843749999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.5759586531581288,33.0,0.4453125,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.6283185307179586,36.0,0.51953125,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.6806784082777885,39.0,0.5888671875,0.0151917472520547,2,0.0107421874999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.7330382858376184,42.0,0.6396484375,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,3,angular,0.7853981633974483,45.0,0.64404296875,0.0020716018980074,2,0.0014648437499999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.3665191429188092,21.0,0.12744140625,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.4712388980384689,27.0,0.27294921875,0.028311892606102,2,0.02001953125,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.5235987755982988,30.0,0.3486328125,0.0179538831160646,2,0.0126953124999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.5759586531581288,33.0,0.44921875,0.055242717280199,2,0.0390625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.6283185307179586,36.0,0.52294921875,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.6806784082777885,39.0,0.5615234375,0.0372888341641343,2,0.0263671875,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.7330382858376184,42.0,0.6142578125,0.0013810679320049,2,0.0009765625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,5,angular,0.7853981633974483,45.0,0.63037109375,0.022787620878082,2,0.01611328125,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.3665191429188092,21.0,0.13818359375,0.025549756742092,2,0.01806640625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.4712388980384689,27.0,0.2470703125,0.0151917472520547,2,0.0107421874999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.5235987755982988,30.0,0.3525390625,0.0,2,0.0,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.5759586531581288,33.0,0.42724609375,0.0421225719261517,2,0.0297851562499999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.6283185307179586,36.0,0.5205078125,0.0165728151840597,2,0.0117187499999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.6806784082777885,39.0,0.57421875,0.0124296113880447,2,0.0087890625,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.7330382858376184,42.0,0.630859375,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,PRODUCT,7,angular,0.7853981633974483,45.0,0.61279296875,0.0131201453540472,2,0.00927734375,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.3665191429188092,21.0,0.01611328125,0.0048337377620174,2,0.0034179687499999,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.4712388980384689,27.0,0.03466796875,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.5235987755982988,30.0,0.0029296875,0.0027621358640099,2,0.001953125,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.5759586531581288,33.0,0.0107421875,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.6283185307179586,36.0,0.02001953125,0.0200254850140721,2,0.0141601562499999,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.6806784082777885,39.0,0.029296875,0.0096674755240348,2,0.0068359374999999,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.7330382858376184,42.0,0.01806640625,0.0172633491500621,2,0.01220703125,3. wesh_angular_20250901_123835.csv
4,W,3,angular,0.7853981633974483,45.0,0.01904296875,0.024168688810087,2,0.01708984375,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.3665191429188092,21.0,0.01123046875,0.0089769415580323,2,0.0063476562499999,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.4712388980384689,27.0,0.037109375,0.0151917472520547,2,0.0107421874999999,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.5235987755982988,30.0,0.0087890625,0.0013810679320049,2,0.0009765625,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.5759586531581288,33.0,0.01953125,0.0193349510480696,2,0.0136718749999999,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.6283185307179586,36.0,0.0068359375,0.0055242717280199,2,0.00390625,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.6806784082777885,39.0,0.0078125,0.0055242717280199,2,0.00390625,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.7330382858376184,42.0,0.009765625,0.0055242717280199,2,0.00390625,3. wesh_angular_20250901_123835.csv
4,W,5,angular,0.7853981633974483,45.0,0.02197265625,0.0200254850140721,2,0.0141601562499999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.3665191429188092,21.0,0.01025390625,0.0006905339660024,2,0.00048828125,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.4712388980384689,27.0,0.02490234375,0.026930824674097,2,0.0190429687499999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.5235987755982988,30.0,0.00732421875,0.0020716018980074,2,0.0014648437499999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.5759586531581288,33.0,0.0205078125,0.0179538831160646,2,0.0126953124999999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.6283185307179586,36.0,0.00537109375,0.0020716018980074,2,0.0014648437499999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.6806784082777885,39.0,0.0205078125,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.7330382858376184,42.0,0.0068359375,0.0041432037960149,2,0.0029296874999999,3. wesh_angular_20250901_123835.csv
4,W,7,angular,0.7853981633974483,45.0,0.0224609375,0.0082864075920298,2,0.0058593749999999,3. wesh_angular_20250901_123835.csv
